time,speed_healthy,soc_healthy,power_healthy,speed_aged,soc_aged,power_aged
12.4,6.970559869345402,99.93198782525796,15490.13304298978,3.880313436038747,99.96385334592856,8245.666051582337
12.5,7.025512034754312,99.93090364130198,15612.248966120695,3.9111038982609134,99.96327618649913,8311.09578380444
12.600000000000001,7.080444972301764,99.92981098004083,15734.322160670587,3.9418883629495527,99.96269448422335,8376.512771267799
12.700000000000001,7.135358537807834,99.92870984446401,15856.35230623963,3.972666783884118,99.96210823999309,8441.91691575375
12.8,7.190252587302472,99.92760023758325,15978.339082894381,4.003439114880938,99.96151745470704,8507.308119121994
12.9,7.245126977026955,99.92648216243248,16100.282171171011,4.034205309793488,99.9609221292707,8572.68628331116
13.0,7.299981563435338,99.92535562206776,16222.181252078528,4.064965322512663,99.96032226459637,8638.051310339408
13.100000000000001,7.35481620319589,99.92422061956727,16344.036007101977,4.095719106967046,99.95971786160315,8703.403102304972
13.200000000000001,7.409630753192534,99.92307715803128,16465.84611820563,4.126466617123181,99.95910892121695,8768.741561386758
13.3,7.464425070526282,99.92192524058213,16587.611267836182,4.157207806985839,99.95849544437044,8834.066589844906
13.4,7.519199012516658,99.92076487036415,16709.331138925907,4.187942630598291,99.95787743200307,8899.378090021368
13.5,7.573952436703126,99.91959605054367,16831.005414895837,4.218671042042576,99.9572548850611,8964.675964340473
13.600000000000001,7.628685200846505,99.91841878430897,16952.6337796589,4.249392995439766,99.95662780449754,9029.9601153095
13.700000000000001,7.683397162930379,99.91723307487024,17074.215917623063,4.280108444950237,99.95599619127216,9095.230445519252
13.8,7.738088181162509,99.91603892545956,17195.751513694464,4.3108173447739375,99.95536004635149,9160.486857644617
13.9,7.792758113976237,99.91483633933086,17317.240253280528,4.341519649150651,99.95471937070882,9225.729254445134
14.0,7.847406820031878,99.91362531975987,17438.681822293063,4.372215312360266,99.95407416532417,9290.957538765566
14.100000000000001,7.9020341582181155,99.9124058700441,17560.075907151368,4.40290428872304,99.95342443118435,9356.171613536459
14.200000000000001,7.956639987653388,99.91117799350279,17681.422194785308,4.433586532599862,99.95277016928283,9421.371381774707
14.3,8.011224167687274,99.90994169347691,17802.72037263839,4.464261998392525,99.95211138061987,9486.556746584114
14.4,8.065786557901864,99.90869697332909,17923.970128670808,4.4949306405439815,99.95144806620243,9551.72761115596
14.5,8.120327018113137,99.90744383644358,18045.171151362527,4.525592413538613,99.95078022704418,9616.883878769551
14.600000000000001,8.174845408372324,99.90618228622624,18166.323129716275,4.55624727190249,99.95010786416552,9682.02545279279
14.700000000000001,8.229341588967268,99.90491232610448,18287.42575326059,4.586895170203636,99.94943097859353,9747.152236682727
14.8,8.283815420423783,99.90363395952726,18408.478712052853,4.617536063052289,99.948749571362,9812.264133986113
14.9,8.338266763507006,99.90234718996498,18529.481696682236,4.648169905101163,99.94806364351142,9877.361048339972
15.0,8.392695479222734,99.90105202090955,18650.43439827274,4.67879665104571,99.94737319608896,9942.442883472133
15.100000000000001,8.447101428818774,99.89974845587423,18771.336508486165,4.709416255624378,99.94667823014846,10007.509543201802
15.200000000000001,8.50148447378627,99.8984364983937,18892.18771952504,4.740028673618873,99.94597874675044,10072.560931440106
15.3,8.555844475861033,99.89711615202397,19012.98772413563,4.770633859854419,99.9452747469621,10137.596952190639
15.4,8.61018129702487,99.89578742034233,19133.73621561082,4.8012317692000135,99.94456623185727,10202.617509550028
15.5,8.664494799506892,99.89445030694735,19254.432887793093,4.831822356568688,99.94385320251645,10267.622507708462
15.600000000000001,8.718784845784839,99.8931048154588,19375.07743507742,4.862405576917766,99.9431356600268,10332.611850950252
15.700000000000001,8.773051298586376,99.89175094951766,19495.669552414165,4.892981385249119,99.9424136054821,10397.585443654376
15.8,8.827294020890399,99.89038871278603,19616.208935311995,4.923549736609423,99.94168703998278,10462.543190295022
15.9,8.881512875928331,99.88901810894716,19736.695279840733,4.954110586090415,99.94095596463588,10527.484995442132
16.0,8.935707727185413,99.88763914170531,19857.12828263425,4.984663888829149,99.94022038055506,10592.410763761942
16.1,8.989878438401986,99.8862518147858,19977.507640893302,5.015209600008248,99.93948028886062,10657.320400017526
16.2,9.044024873574768,99.88485613193494,20097.833052388374,5.045747674856162,99.93873569067944,10722.213809069344
16.3,9.098146896958136,99.88345209691998,20218.104215462525,5.076278068647418,99.937986587145,10787.090895875763
16.400000000000002,9.152244373065384,99.88203971352908,20338.32082903419,5.106800736702876,99.93723297939741,10851.951565493611
16.5,9.20631716666999,99.88061898557126,20458.48259259998,5.137315634389981,99.9364748685833,10916.795723078707
16.6,9.26036514280687,99.87918991687638,20578.589206237488,5.167822717123011,99.93571225585595,10981.623273886398
16.7,9.314388166773632,99.8777525112951,20698.640370608075,5.198321940363335,99.93494514237517,11046.434123272085
16.8,9.368386104131813,99.87630677269878,20818.635786959585,5.228813259619657,99.93417352930734,11111.22817669177
16.900000000000002,9.422358820708125,99.87485270497953,20938.575157129166,5.259296630448271,99.93339741782542,11176.005339702575
17.0,9.476306182595684,99.87339031205012,21058.45818354596,5.289772008453309,99.9326168091089,11240.765517963282
17.1,9.53022805615524,99.87191959784393,21178.284569233867,5.320239349286988,99.93183170434381,11305.508617234847
17.2,9.584124308016396,99.87044056631491,21298.05401781421,5.350698608649859,99.93104210472274,11370.23454338095
17.3,9.637994805078822,99.86895322143758,21417.766233508493,5.381149742291058,99.93024801144479,11434.943202368497
17.400000000000002,9.691839414513469,99.86745756720694,21537.420921141038,5.411592706008547,99.9294494257156,11499.634500268163
17.5,9.745658003763765,99.86595360763846,21657.0177861417,5.442027455649368,99.92864634874732,11564.308343254908
17.6,9.79945044054682,99.864441346768,21776.55653454849,5.472453947109881,99.9278387817586,11628.964637608497
17.7,9.853216592854617,99.86292078865182,21896.03687301026,5.5028721363360145,99.92702672597459,11693.60328971403
17.8,9.906956328955188,99.86139193736649,22015.458508789307,5.533281979323507,99.92621018262695,11758.224206062452
17.900000000000002,9.960669517393805,99.85985479700886,22134.82114976401,5.563683432118154,99.9253891529538,11822.827293251077
18.0,10.01435602699415,99.85830937169605,22254.124504431446,5.594076450816047,99.92456363819977,11887.412457984101
18.1,10.06801572685948,99.85675566556536,22373.368281909952,5.624460991563821,99.92373363961595,11951.979607073119
18.2,10.121648486373786,99.85519368277426,22492.552191941748,5.654837010558895,99.92289915845987,12016.52864743765
18.3,10.175254175202957,99.85362342750031,22611.67594489546,5.6852044640497095,99.92206019599556,12081.059486105632
18.400000000000002,10.228832663295922,99.85204490394116,22730.739251768715,5.715563308335972,99.92121675349345,12145.57203021394
18.5,10.282383820885793,99.85045811631448,22849.74182419065,5.745913499768896,99.92036883223047,12210.066187008902
18.6,10.335907518491005,99.84886306885792,22968.683374424454,5.77625499475144,99.91951643348992,12274.541863846809
18.7,10.38940362691645,99.84725976582908,23087.563615369887,5.8065877497385445,99.91865955856157,12338.998968194406
18.8,10.442872017254588,99.84564821150543,23206.38226056575,5.836911721237374,99.9177982087416,12403.437407629419
18.900000000000002,10.496312560886583,99.84402841018431,23325.139024192405,5.86722686580755,99.91693238533259,12467.857089841042
19.0,10.549725129483402,99.84240036618284,23443.833621074227,5.897533140061392,99.91606208964352,12532.257922630457
19.1,10.603109595006925,99.84076408383794,23562.465766682053,5.927830500664153,99.91518732298978,12596.639813911324
19.200000000000003,10.656465829711046,99.83911956750619,23681.035177135655,5.958118904334252,99.91430808669314,12661.002671710285
19.3,10.709793706142765,99.83746682156388,23799.541569206147,5.988398307843511,99.91342438208174,12725.34640416746
19.400000000000002,10.763093097143276,99.83580585040691,23917.98466031839,6.018668668017391,99.9125362104901,12789.670919536953
19.5,10.816363875849046,99.83413665845076,24036.364168553435,6.048929941735221,99.91164357325911,12853.976126187345
19.6,10.86960591569289,99.83245925013044,24154.679812650866,6.079182085930434,99.91074647173602,12918.261932602172
19.700000000000003,10.922819090405042,99.83077362990043,24272.931312011206,6.1094250575908005,99.90984490727439,12982.528247380451
19.8,10.976003274014213,99.82907980223469,24391.11838669825,6.139658813758657,99.90893888123416,13046.774979237145
19.900000000000002,11.029158340848648,99.82737777162653,24509.24075744144,6.1698833115311364,99.9080283949816,13111.002037003665
