battery,driver,road,traffic,time,speed,soc
healthy,aggressive,flat,heavy,2.14,25.511546073272083,99.65279101733164
healthy,aggressive,flat,heavy,2.16,25.73694176536253,99.64643621689575
healthy,aggressive,flat,heavy,2.18,25.962048677743354,99.64002583450619
healthy,aggressive,flat,heavy,2.2,26.186864645121382,99.63355994200123
healthy,aggressive,flat,heavy,2.22,26.4113875147895,99.62703861175066
healthy,aggressive,flat,heavy,2.24,26.635615146694757,99.62046191665272
healthy,aggressive,flat,heavy,2.2600000000000002,26.85954541350535,99.61382993013086
healthy,aggressive,flat,heavy,2.2800000000000002,27.083176200676515,99.60714272613069
healthy,aggressive,flat,heavy,2.3000000000000003,27.30650540651526,99.60040037911673
healthy,aggressive,flat,heavy,2.32,27.529530942244026,99.59360296406926
healthy,aggressive,flat,heavy,2.34,27.752250732063192,99.58675055648109
healthy,aggressive,flat,heavy,2.36,27.974662713212478,99.57984323235438
healthy,aggressive,flat,heavy,2.38,28.196764836031196,99.57288106819733
healthy,aggressive,flat,heavy,2.4,28.4185550640174,99.56586414102104
healthy,aggressive,flat,heavy,2.42,28.640031373885904,99.55879252833613
healthy,aggressive,flat,heavy,2.44,28.861191755625143,99.55166630814955
healthy,aggressive,flat,heavy,2.46,29.082034212552934,99.54448555896127
healthy,aggressive,flat,heavy,2.48,29.302556761371097,99.53725035976093
healthy,aggressive,flat,heavy,2.5,29.522757432218928,99.52996079002459
healthy,aggressive,flat,heavy,2.52,29.742634268725553,99.52261692971132
healthy,aggressive,flat,heavy,2.54,29.96218532806114,99.51521885925995
healthy,aggressive,flat,heavy,2.56,30.18140868098698,99.50776665958563
healthy,aggressive,flat,heavy,2.58,30.400302411904427,99.50026041207651
healthy,aggressive,flat,heavy,2.6,30.618864618902712,99.49270019859037
healthy,aggressive,flat,heavy,2.62,30.83709341380561,99.48508610145116
healthy,aggressive,flat,heavy,2.64,31.054986922216983,99.47741820344568
healthy,aggressive,flat,heavy,2.66,31.272543283565174,99.46969658782011
healthy,aggressive,flat,heavy,2.68,31.48976065114628,99.46192133827661
healthy,aggressive,flat,heavy,2.7,31.706637192166284,99.4540925389699
healthy,aggressive,flat,heavy,2.72,31.92317108778206,99.44621027450378
healthy,aggressive,flat,heavy,2.74,32.13936053314123,99.4382746299277
healthy,aggressive,flat,heavy,2.7600000000000002,32.355203737420915,99.43028569073329
healthy,aggressive,flat,heavy,2.7800000000000002,32.57069892386533,99.42224354285085
healthy,aggressive,flat,heavy,2.8000000000000003,32.78584432982227,99.41414827264596
healthy,aggressive,flat,heavy,2.82,33.000638206778454,99.40599996691589
healthy,aggressive,flat,heavy,2.84,33.21507882039376,99.39779871288616
healthy,aggressive,flat,heavy,2.86,33.4291644505343,99.38954459820701
healthy,aggressive,flat,heavy,2.88,33.64289339130445,99.3812377109499
healthy,aggressive,flat,heavy,2.9,33.85626395107765,99.37287813960396
healthy,aggressive,flat,heavy,2.92,34.069274452526194,99.36446597307247
healthy,aggressive,flat,heavy,2.94,34.281923232649824,99.35600130066935
healthy,aggressive,flat,heavy,2.96,34.49420864280326,99.34748421211557
healthy,aggressive,flat,heavy,2.98,34.706129048722595,99.33891479753564
healthy,aggressive,flat,heavy,3.0,34.917682830550596,99.33029314745401
healthy,aggressive,flat,heavy,3.02,35.12886838286089,99.32161935279159
healthy,aggressive,flat,heavy,3.04,35.33968411468104,99.31289350486203
healthy,aggressive,flat,heavy,3.06,35.550128449514574,99.30411569536832
healthy,aggressive,flat,heavy,3.08,35.760199825361816,99.2952860163991
healthy,aggressive,flat,heavy,3.1,35.96989669473974,99.2864045604251
healthy,aggressive,flat,heavy,3.12,36.17921752470065,99.27747142029554
healthy,aggressive,flat,heavy,3.14,36.388160796849824,99.26848668923459
healthy,aggressive,flat,heavy,3.16,36.59672500736205,99.25945046083771
healthy,aggressive,flat,heavy,3.18,36.80490866699711,99.25036282906808
healthy,aggressive,flat,heavy,3.2,37.012710301114126,99.24122388825299
healthy,aggressive,flat,heavy,3.22,37.220128449684935,99.23203373308023
healthy,aggressive,flat,heavy,3.24,37.42716166730633,99.22279245859447
healthy,aggressive,flat,heavy,3.2600000000000002,37.63380852321123,99.21350016019368
healthy,aggressive,flat,heavy,3.2800000000000002,37.840067601278854,99.20415693362546
healthy,aggressive,flat,heavy,3.3000000000000003,38.045937500043784,99.19476287498347
healthy,aggressive,flat,heavy,3.3200000000000003,38.25141683270402,99.1853180807038
healthy,aggressive,flat,heavy,3.34,38.45650422712795,99.17582264756129
healthy,aggressive,flat,heavy,3.36,38.66119832586034,99.16627667266602
healthy,aggressive,flat,heavy,3.38,38.86549778612722,99.15668025345957
healthy,aggressive,flat,heavy,3.4,39.0694012798398,99.14703348771145
healthy,aggressive,flat,heavy,3.42,39.27290749359734,99.1373364735155
healthy,aggressive,flat,heavy,3.44,39.476015128688985,99.1275893092862
healthy,aggressive,flat,heavy,3.46,39.67872290109464,99.11779209375506
healthy,aggressive,flat,heavy,3.48,39.88102954148476,99.10794492596703
healthy,aggressive,flat,heavy,3.5,40.082933795219205,99.09804790527686
healthy,aggressive,flat,heavy,3.52,40.28443442234507,99.08810113134541
healthy,aggressive,flat,heavy,3.54,40.48553019759353,99.07810470413612
healthy,aggressive,flat,heavy,3.56,40.68621991037569,99.06805872391134
healthy,aggressive,flat,heavy,3.58,40.88650236477747,99.05796329122867
healthy,aggressive,flat,heavy,3.6,41.08637637955351,99.04781850693743
healthy,aggressive,flat,heavy,3.62,41.28584078812012,99.03762447217494
healthy,aggressive,flat,heavy,3.64,41.48489443854724,99.02738128836295
healthy,aggressive,flat,heavy,3.66,41.683536193549465,99.01708905720405
healthy,aggressive,flat,heavy,3.68,41.88176493047616,99.006747880678
healthy,aggressive,flat,heavy,3.7,42.07957954130053,98.99635786103818
healthy,aggressive,flat,heavy,3.72,42.27697893260788,98.9859191008079
healthy,aggressive,flat,heavy,3.74,42.47396202558284,98.9754317027769
healthy,aggressive,flat,heavy,3.7600000000000002,42.67052775599574,98.96489576999764
healthy,aggressive,flat,heavy,3.7800000000000002,42.86667507418803,98.9543114057818
healthy,aggressive,flat,heavy,3.8000000000000003,43.062402945056796,98.9436787136966
healthy,aggressive,flat,heavy,3.8200000000000003,43.2577103480384,98.93299779756128
healthy,aggressive,flat,heavy,3.84,43.452596277091196,98.92226876144349
healthy,aggressive,flat,heavy,3.86,43.64705974067736,98.91149170965566
healthy,aggressive,flat,heavy,3.88,43.84109976174388,98.90066674675153
healthy,aggressive,flat,heavy,3.9,44.03471537770256,98.88979397752246
healthy,aggressive,flat,heavy,3.92,44.22790564040935,98.87887350699397
healthy,aggressive,flat,heavy,3.94,44.42066961614259,98.86790544042208
healthy,aggressive,flat,heavy,3.96,44.6130063855806,98.85688988328984
healthy,aggressive,flat,heavy,3.98,44.804915043778266,98.84582694130373
healthy,aggressive,flat,heavy,4.0,44.99639470014293,98.8347167203901
healthy,aggressive,flat,heavy,4.0200000000000005,45.18744447840932,98.82355932669174
healthy,aggressive,flat,heavy,4.04,45.37806351661375,98.81235486656418
healthy,aggressive,flat,heavy,4.0600000000000005,45.56825096706747,98.80110344657231
healthy,aggressive,flat,heavy,4.08,45.758005996329196,98.7898051734868
healthy,aggressive,flat,heavy,4.1,45.94732778517686,98.77846015428058
healthy,aggressive,flat,heavy,4.12,46.13621552857857,98.76706849612538
healthy,aggressive,flat,heavy,4.14,46.32466843566275,98.75563030638817
healthy,aggressive,flat,heavy,4.16,46.51268572968757,98.74414569262775
healthy,aggressive,flat,heavy,4.18,46.70026664800952,98.73261476259121
healthy,aggressive,flat,heavy,4.2,46.887410442051305,98.72103762421045
healthy,aggressive,flat,heavy,4.22,47.074116377268936,98.70941438559878
healthy,aggressive,flat,heavy,4.24,47.26038373311809,98.69774515504739
healthy,aggressive,flat,heavy,4.26,47.446211803019715,98.68603004102195
healthy,aggressive,flat,heavy,4.28,47.63159989432496,98.67426915215916
healthy,aggressive,flat,heavy,4.3,47.8165473282793,98.66246259726329
healthy,aggressive,flat,heavy,4.32,48.00105343998602,98.65061048530279
healthy,aggressive,flat,heavy,4.34,48.18511757836898,98.63871292540689
healthy,aggressive,flat,heavy,4.36,48.36873910613462,98.62677002686216
healthy,aggressive,flat,heavy,4.38,48.551917399733355,98.61478189910915
healthy,aggressive,flat,heavy,4.4,48.73465184932026,98.60274865173895
healthy,aggressive,flat,heavy,4.42,48.91694185871506,98.59067039448988
healthy,aggressive,flat,heavy,4.44,49.09878684536151,98.57854723724411
healthy,aggressive,flat,heavy,4.46,49.28018624028602,98.56637929002429
healthy,aggressive,flat,heavy,4.48,49.46113948805576,98.5541666629902
healthy,aggressive,flat,heavy,4.5,49.641646046736,98.54190946643544
healthy,aggressive,flat,heavy,4.5200000000000005,49.82170538784693,98.52960781078413
healthy,aggressive,flat,heavy,4.54,50.001316996319765,98.51726180658751
healthy,aggressive,flat,heavy,4.5600000000000005,50.18048037045227,98.50487156452074
healthy,aggressive,flat,heavy,4.58,50.359195021863705,98.49243719537954
healthy,aggressive,flat,heavy,4.6000000000000005,50.537460475449116,98.47995881007695
healthy,aggressive,flat,heavy,4.62,50.715276269333096,98.46743651964007
healthy,aggressive,flat,heavy,4.64,50.89264195482289,98.45487043520679
healthy,aggressive,flat,heavy,4.66,51.06955709636102,98.4422606680225
healthy,aggressive,flat,heavy,4.68,51.24602127147722,98.42960732943695
healthy,aggressive,flat,heavy,4.7,51.42203407073997,98.41691053090096
healthy,aggressive,flat,heavy,4.72,51.59759509770733,98.40417038396326
healthy,aggressive,flat,heavy,4.74,51.77270396887732,98.39138700026724
healthy,aggressive,flat,heavy,4.76,51.947360313637766,98.37856049154783
healthy,aggressive,flat,heavy,4.78,52.12156377421556,98.36569096962828
healthy,aggressive,flat,heavy,4.8,52.295314005625485,98.35277854641701
healthy,aggressive,flat,heavy,4.82,52.46861067561848,98.33982333390452
healthy,aggressive,flat,heavy,4.84,52.64145346462941,98.32682544416016
healthy,aggressive,flat,heavy,4.86,52.81384206572436,98.31378498932912
healthy,aggressive,flat,heavy,4.88,52.98577618454744,98.30070208162924
healthy,aggressive,flat,heavy,4.9,53.15725553926713,98.28757683334794
healthy,aggressive,flat,heavy,4.92,53.32827986052212,98.27440935683917
healthy,aggressive,flat,heavy,4.94,53.498848891366734,98.26119976452031
healthy,aggressive,flat,heavy,4.96,53.66896238721587,98.24794816886914
healthy,aggressive,flat,heavy,4.98,53.838620115789524,98.2346546824208
healthy,aggressive,flat,heavy,5.0,54.00782185705688,98.22131941776473
healthy,aggressive,flat,heavy,5.0200000000000005,54.17656740317996,98.20794248754173
healthy,aggressive,flat,heavy,5.04,54.34485655845684,98.19452400444088
healthy,aggressive,flat,heavy,5.0600000000000005,54.51268913926452,98.18106408119661
healthy,aggressive,flat,heavy,5.08,54.68006497400134,98.16756283058575
healthy,aggressive,flat,heavy,5.1000000000000005,54.846983903028985,98.15402036542451
healthy,aggressive,flat,heavy,5.12,55.01344577861418,98.1404367985656
healthy,aggressive,flat,heavy,5.14,55.17945046486993,98.12681224289527
healthy,aggressive,flat,heavy,5.16,55.34499783769647,98.11314681133041
healthy,aggressive,flat,heavy,5.18,55.51008778472177,98.09944061681567
healthy,aggressive,flat,heavy,5.2,55.67472020524175,98.08569377232055
healthy,aggressive,flat,heavy,5.22,55.838895010160115,98.07190639083656
healthy,aggressive,flat,heavy,5.24,56.00261212192789,98.05807858537436
healthy,aggressive,flat,heavy,5.26,56.16587147448258,98.04421046896091
healthy,aggressive,flat,heavy,5.28,56.32867301318704,98.03030215463667
healthy,aggressive,flat,heavy,5.3,56.49101669476804,98.01635375545278
healthy,aggressive,flat,heavy,5.32,56.652902487254494,98.00236538446828
healthy,aggressive,flat,heavy,5.34,56.8143303699154,97.98833715474731
healthy,aggressive,flat,heavy,5.36,56.975300333197524,97.9742691793564
healthy,aggressive,flat,heavy,5.38,57.13581237866274,97.96016157136167
healthy,aggressive,flat,heavy,5.4,57.295866518925166,97.94601444382613
healthy,aggressive,flat,heavy,5.42,57.45546277758797,97.93182790980697
healthy,aggressive,flat,heavy,5.44,57.614601189179965,97.91760208235286
healthy,aggressive,flat,heavy,5.46,57.773281799091926,97.90333707450122
healthy,aggressive,flat,heavy,5.48,57.93150466351266,97.88903299927567
healthy,aggressive,flat,heavy,5.5,58.08926984936486,97.87468996968323
healthy,aggressive,flat,heavy,5.5200000000000005,58.24657743424072,97.86030809871181
healthy,aggressive,flat,heavy,5.54,58.40342750633731,97.84588749932753
healthy,aggressive,flat,heavy,5.5600000000000005,58.55982016439177,97.83142828447212
healthy,aggressive,flat,heavy,5.58,58.715755517616294,97.81693056706037
healthy,aggressive,flat,heavy,5.6000000000000005,58.87123368563285,97.80239445997749
healthy,aggressive,flat,heavy,5.62,59.026254798407805,97.78782007607666
healthy,aggressive,flat,heavy,5.64,59.18081899618631,97.77320752817636
healthy,aggressive,flat,heavy,5.66,59.334926429426496,97.75855692905797
healthy,aggressive,flat,heavy,5.68,59.48857725873353,97.74386839146322
healthy,aggressive,flat,heavy,5.7,59.64177165479349,97.72914202809167
healthy,aggressive,flat,heavy,5.72,59.79450979830709,97.71437795159827
healthy,aggressive,flat,heavy,5.74,59.94679187992326,97.69957627459088
healthy,aggressive,flat,heavy,5.76,60.09861810017256,97.68473710962787
healthy,aggressive,flat,heavy,5.78,60.249988669400466,97.66986056921567
healthy,aggressive,flat,heavy,5.8,60.40090380770056,97.65494676580636
healthy,aggressive,flat,heavy,5.82,60.55136374484755,97.63999581179529
healthy,aggressive,flat,heavy,5.84,60.70136872023019,97.62500781951869
healthy,aggressive,flat,heavy,5.86,60.85091898278412,97.60998290125133
healthy,aggressive,flat,heavy,5.88,61.00001479092455,97.59492116920418
healthy,aggressive,flat,heavy,5.9,61.14865641247889,97.57982273552209
healthy,aggressive,flat,heavy,5.92,61.29684412461928,97.56468771228144
healthy,aggressive,flat,heavy,5.94,61.444578213795,97.54951621148791
healthy,aggressive,flat,heavy,5.96,61.591858975664884,97.53430834507417
healthy,aggressive,flat,heavy,5.98,61.738686715029594,97.51906422489762
healthy,aggressive,flat,heavy,6.0,61.88506174576385,97.50378396273817
healthy,aggressive,flat,heavy,6.0200000000000005,62.03098439074859,97.488467670296
healthy,aggressive,flat,heavy,6.04,62.176454981803126,97.47311545918939
healthy,aggressive,flat,heavy,6.0600000000000005,62.321473859617186,97.45772744095244
healthy,aggressive,flat,heavy,6.08,62.46604137368298,97.442303727033
healthy,aggressive,flat,heavy,6.1000000000000005,62.61015788222718,97.42684442879049
healthy,aggressive,flat,heavy,6.12,62.75382375214291,97.41134965749366
healthy,aggressive,flat,heavy,6.140000000000001,62.897039358921695,97.39581952431861
healthy,aggressive,flat,heavy,6.16,63.03980508658542,97.38025414034661
healthy,aggressive,flat,heavy,6.18,63.18212132761822,97.36465361656201
healthy,aggressive,flat,heavy,6.2,63.323988482898436,97.34901806385018
healthy,aggressive,flat,heavy,6.22,63.46540696163055,97.33334759299545
healthy,aggressive,flat,heavy,6.24,63.60637718127708,97.31764231467909
healthy,aggressive,flat,heavy,6.26,63.74689956749058,97.30190233947724
healthy,aggressive,flat,heavy,6.28,63.88697455404555,97.28612777785895
healthy,aggressive,flat,heavy,6.3,64.02660258277048,97.2703187401842
healthy,aggressive,flat,heavy,6.32,64.16578410347985,97.25447533670186
healthy,aggressive,flat,heavy,6.34,64.30451957390616,97.2385976775478
healthy,aggressive,flat,heavy,6.36,64.44280945963206,97.22268587274296
healthy,aggressive,flat,heavy,6.38,64.58065423402246,97.20674003219135
healthy,aggressive,flat,heavy,6.4,64.71805437815676,97.19076026567822
healthy,aggressive,flat,heavy,6.42,64.85501038076109,97.17474668286816
healthy,aggressive,flat,heavy,6.44,64.99152273814053,97.1586993933032
healthy,aggressive,flat,heavy,6.46,65.12759195411164,97.14261850640095
healthy,aggressive,flat,heavy,6.48,65.26321853993477,97.12650413145282
healthy,aggressive,flat,heavy,6.5,65.39840301424665,97.11035637762214
healthy,aggressive,flat,heavy,6.5200000000000005,65.53314590299297,97.09417535394239
healthy,aggressive,flat,heavy,6.54,65.66744773936107,97.07796116931539
healthy,aggressive,flat,heavy,6.5600000000000005,65.8013090637127,97.06171393250953
healthy,aggressive,flat,heavy,6.58,65.93473042351691,97.04543375215805
healthy,aggressive,flat,heavy,6.6000000000000005,66.06771237328303,97.02912073675724
healthy,aggressive,flat,heavy,6.62,66.20025547449373,97.01277499466477
healthy,aggressive,flat,heavy,6.640000000000001,66.3323602955382,96.99639663409796
healthy,aggressive,flat,heavy,6.66,66.46402741164543,96.97998576313212
healthy,aggressive,flat,heavy,6.68,66.5952574048177,96.96354248969884
healthy,aggressive,flat,heavy,6.7,66.72605086376402,96.94706692158432
healthy,aggressive,flat,heavy,6.72,66.85640838383384,96.93055916642783
healthy,aggressive,flat,heavy,6.74,66.98633056695085,96.91401933171994
healthy,aggressive,flat,heavy,6.76,67.1158180215469,96.89744752480104
healthy,aggressive,flat,heavy,6.78,67.24487136249603,96.88084385285968
healthy,aggressive,flat,heavy,6.8,67.37349121104873,96.86420842293103
healthy,aggressive,flat,heavy,6.82,67.50167819476627,96.84754134189528
healthy,aggressive,flat,heavy,6.84,67.62943294745519,96.83084271647616
healthy,aggressive,flat,heavy,6.86,67.756756109102,96.81411265323933
healthy,aggressive,flat,heavy,6.88,67.88364832580795,96.797351258591
healthy,aggressive,flat,heavy,6.9,68.01011024972406,96.78055863877624
healthy,aggressive,flat,heavy,6.92,68.13614253898623,96.76373489987773
healthy,aggressive,flat,heavy,6.94,68.26174585765058,96.74688014781411
healthy,aggressive,flat,heavy,6.96,68.38692087562889,96.72999448833865
healthy,aggressive,flat,heavy,6.98,68.51166826862432,96.71307802703775
healthy,aggressive,flat,heavy,7.0,68.63598871806724,96.6961308693296
healthy,aggressive,flat,heavy,7.0200000000000005,68.75988291105124,96.67915312046267
healthy,aggressive,flat,heavy,7.04,68.88335154026936,96.66214488551445
healthy,aggressive,flat,heavy,7.0600000000000005,69.00639530395051,96.64510626939001
healthy,aggressive,flat,heavy,7.08,69.12901490579605,96.62803737682069
healthy,aggressive,flat,heavy,7.1000000000000005,69.25121105491658,96.61093831236268
healthy,aggressive,flat,heavy,7.12,69.37298446576894,96.59380918039582
healthy,aggressive,flat,heavy,7.140000000000001,69.49433585809341,96.57665008512222
healthy,aggressive,flat,heavy,7.16,69.61526595685113,96.55946113056498
healthy,aggressive,flat,heavy,7.18,69.73577549216172,96.54224242056692
healthy,aggressive,flat,heavy,7.2,69.85586519924105,96.52499405878933
healthy,aggressive,flat,heavy,7.22,69.97553581833935,96.50771614871073
healthy,aggressive,flat,heavy,7.24,70.09478809467943,96.49040879362562
healthy,aggressive,flat,heavy,7.26,70.21362277839515,96.47307209664329
healthy,aggressive,flat,heavy,7.28,70.33204062447014,96.45570616068663
healthy,aggressive,flat,heavy,7.3,70.45004239267675,96.4383110884909
healthy,aggressive,flat,heavy,7.32,70.56762884751517,96.42088698260262
healthy,aggressive,flat,heavy,7.34,70.68480075815282,96.4034339453784
healthy,aggressive,flat,heavy,7.36,70.801558898364,96.38595207898373
healthy,aggressive,flat,heavy,7.38,70.9179040464697,96.36844148539201
healthy,aggressive,flat,heavy,7.4,71.03383698527776,96.3509022663833
healthy,aggressive,flat,heavy,7.42,71.14935850202315,96.3333345235433
healthy,aggressive,flat,heavy,7.44,71.26446938830858,96.31573835826224
healthy,aggressive,flat,heavy,7.46,71.37917044004531,96.29811387173383
healthy,aggressive,flat,heavy,7.48,71.49346245739426,96.28046116495423
healthy,aggressive,flat,heavy,7.5,71.60734624470726,96.26278033872097
healthy,aggressive,flat,heavy,7.5200000000000005,71.72082261046869,96.24507149363197
healthy,aggressive,flat,heavy,7.54,71.8338923672373,96.22733473008451
healthy,aggressive,flat,heavy,7.5600000000000005,71.94655633158827,96.20957014827424
healthy,aggressive,flat,heavy,7.58,72.05881532405557,96.19177784819422
healthy,aggressive,flat,heavy,7.6000000000000005,72.17067016907458,96.17395792963396
healthy,aggressive,flat,heavy,7.62,72.28212169492491,96.15611049217841
healthy,aggressive,flat,heavy,7.640000000000001,72.39317073367359,96.13823563520714
healthy,aggressive,flat,heavy,7.66,72.50381812111839,96.12033345789328
healthy,aggressive,flat,heavy,7.68,72.61406469673155,96.10240405920273
healthy,aggressive,flat,heavy,7.7,72.72391130360369,96.0844475378932
healthy,aggressive,flat,heavy,7.72,72.833358788388,96.06646399251335
healthy,aggressive,flat,heavy,7.74,72.94240800124471,96.04845352140192
healthy,aggressive,flat,heavy,7.76,73.05105979578587,96.03041622268691
healthy,aggressive,flat,heavy,7.78,73.15931502902035,96.01235219428469
healthy,aggressive,flat,heavy,7.8,73.26717456129913,95.99426153389918
healthy,aggressive,flat,heavy,7.82,73.37463925626089,95.97614433902109
healthy,aggressive,flat,heavy,7.84,73.4817099807779,95.95800070692707
healthy,aggressive,flat,heavy,7.86,73.58838760490208,95.93983073467895
healthy,aggressive,flat,heavy,7.88,73.69467300181151,95.92163451912295
healthy,aggressive,flat,heavy,7.9,73.80056704775708,95.90341215688893
healthy,aggressive,flat,heavy,7.92,73.9060706220095,95.88516374438967
healthy,aggressive,flat,heavy,7.94,74.01118460680652,95.86688937782009
healthy,aggressive,flat,heavy,7.96,74.11590988730062,95.84858915315655
healthy,aggressive,flat,heavy,7.98,74.22024735150673,95.83026316615619
healthy,aggressive,flat,heavy,8.0,74.32419789025042,95.81191151235612
healthy,aggressive,flat,heavy,8.02,74.42776239711635,95.79353428707287
healthy,aggressive,flat,heavy,8.040000000000001,74.53094176839699,95.77513158540167
healthy,aggressive,flat,heavy,8.06,74.63373690304155,95.75670350221573
healthy,aggressive,flat,heavy,8.08,74.7361487026054,95.7382501321657
healthy,aggressive,flat,heavy,8.1,74.83817807119962,95.71977156967898
healthy,aggressive,flat,heavy,8.120000000000001,74.93982591544088,95.70126790895912
healthy,aggressive,flat,heavy,8.14,75.04109314440163,95.6827392439852
healthy,aggressive,flat,heavy,8.16,75.14198066956062,95.66418566851124
healthy,aggressive,flat,heavy,8.18,75.24248940475367,95.64560727606562
healthy,aggressive,flat,heavy,8.2,75.34262026612473,95.62700415995053
healthy,aggressive,flat,heavy,8.22,75.44237417207725,95.60837641324137
healthy,aggressive,flat,heavy,8.24,75.54175204322593,95.58972412878626
healthy,aggressive,flat,heavy,8.26,75.64075480234858,95.57104739920543
healthy,aggressive,flat,heavy,8.28,75.73938337433852,95.55234631689078
healthy,aggressive,flat,heavy,8.3,75.83763868615706,95.5336209740053
healthy,aggressive,flat,heavy,8.32,75.93552166678643,95.51487146248265
healthy,aggressive,flat,heavy,8.34,76.03303324718291,95.49609787402655
healthy,aggressive,flat,heavy,8.36,76.1301743602304,95.47730030011044
healthy,aggressive,flat,heavy,8.38,76.2269459406941,95.45847883197693
healthy,aggressive,flat,heavy,8.4,76.32334892517463,95.43963356063739
healthy,aggressive,flat,heavy,8.42,76.41938425206244,95.42076457687145
healthy,aggressive,flat,heavy,8.44,76.5150528614925,95.40187197122664
healthy,aggressive,flat,heavy,8.46,76.61035569529925,95.38295583401792
healthy,aggressive,flat,heavy,8.48,76.7052936969719,95.36401625532731
healthy,aggressive,flat,heavy,8.5,76.7998678116101,95.34505332500346
healthy,aggressive,flat,heavy,8.52,76.89407898587974,95.32606713266127
healthy,aggressive,flat,heavy,8.540000000000001,76.98792816796924,95.30705776768151
healthy,aggressive,flat,heavy,8.56,77.08141630754601,95.28802531921052
healthy,aggressive,flat,heavy,8.58,77.17454435571324,95.26896987615973
healthy,aggressive,flat,heavy,8.6,77.2673132649671,95.24989152720542
healthy,aggressive,flat,heavy,8.620000000000001,77.3597239891541,95.23079036078835
healthy,aggressive,flat,heavy,8.64,77.45177748342881,95.21166646511342
healthy,aggressive,flat,heavy,8.66,77.54347470421192,95.19251992814942
healthy,aggressive,flat,heavy,8.68,77.63481660914852,95.17335083762865
healthy,aggressive,flat,heavy,8.700000000000001,77.72580415706678,95.15415928104666
healthy,aggressive,flat,heavy,8.72,77.81643830793688,95.13494534566199
healthy,aggressive,flat,heavy,8.74,77.90672002283021,95.11570911849586
healthy,aggressive,flat,heavy,8.76,77.99665026387899,95.09645068633193
healthy,aggressive,flat,heavy,8.78,78.086229994236,95.07717013571607
healthy,aggressive,flat,heavy,8.8,78.17546017803485,95.05786755295607
healthy,aggressive,flat,heavy,8.82,78.26434178035034,95.03854302412141
healthy,aggressive,flat,heavy,8.84,78.35287576715922,95.0191966350431
healthy,aggressive,flat,heavy,8.86,78.44106310530128,94.99982847131339
healthy,aggressive,flat,heavy,8.88,78.5289047624407,94.98043861828563
healthy,aggressive,flat,heavy,8.9,78.61640170702766,94.96102716107401
healthy,aggressive,flat,heavy,8.92,78.70355490826032,94.94159418455345
healthy,aggressive,flat,heavy,8.94,78.79036533604705,94.92213977335936
healthy,aggressive,flat,heavy,8.96,78.87683396096902,94.90266401188752
healthy,aggressive,flat,heavy,8.98,78.96296175424304,94.88316698429388
healthy,aggressive,flat,heavy,9.0,79.04874968768466,94.86364877449445
healthy,aggressive,flat,heavy,9.02,79.13419873367167,94.84410946616515
healthy,aggressive,flat,heavy,9.040000000000001,79.21930986510783,94.82454914274167
healthy,aggressive,flat,heavy,9.06,79.3040840553869,94.80496788741935
healthy,aggressive,flat,heavy,9.08,79.38852227835696,94.7853657831531
healthy,aggressive,flat,heavy,9.1,79.47262550828509,94.76574291265722
healthy,aggressive,flat,heavy,9.120000000000001,79.55639471982225,94.7460993584054
healthy,aggressive,flat,heavy,9.14,79.63983088796851,94.7264352026306
healthy,aggressive,flat,heavy,9.16,79.72293498803857,94.70675052732491
healthy,aggressive,flat,heavy,9.18,79.80570799562757,94.68704541423958
healthy,aggressive,flat,heavy,9.200000000000001,79.88815088657715,94.66731994488487
healthy,aggressive,flat,heavy,9.22,79.9702646369419,94.64757420053006
healthy,aggressive,flat,heavy,9.24,80.05205022295601,94.6278082622034
healthy,aggressive,flat,heavy,9.26,80.13350862100022,94.60802221069204
healthy,aggressive,flat,heavy,9.28,80.21464080756908,94.58821612654202
healthy,aggressive,flat,heavy,9.3,80.29544775923857,94.56839009005826
healthy,aggressive,flat,heavy,9.32,80.37593045263382,94.54854418130452
healthy,aggressive,flat,heavy,9.34,80.45608986439733,94.52867848010344
healthy,aggressive,flat,heavy,9.36,80.5359269711573,94.50879306603649
healthy,aggressive,flat,heavy,9.38,80.61544274949637,94.48888801844402
healthy,aggressive,flat,heavy,9.4,80.6946381759206,94.46896341642527
healthy,aggressive,flat,heavy,9.42,80.7735142268287,94.4490193388384
healthy,aggressive,flat,heavy,9.44,80.85207187848157,94.4290558643005
healthy,aggressive,flat,heavy,9.46,80.93031210697215,94.40907307118766
healthy,aggressive,flat,heavy,9.48,81.00823588819551,94.38907103763502
healthy,aggressive,flat,heavy,9.5,81.08584419781924,94.36904984153679
healthy,aggressive,flat,heavy,9.52,81.16313801125408,94.34900956054636
healthy,aggressive,flat,heavy,9.540000000000001,81.2401183036249,94.32895027207633
healthy,aggressive,flat,heavy,9.56,81.31678604974189,94.30887205329861
healthy,aggressive,flat,heavy,9.58,81.39314222407207,94.28877498114453
healthy,aggressive,flat,heavy,9.6,81.46918780071103,94.26865913230485
healthy,aggressive,flat,heavy,9.620000000000001,81.54492375335501,94.24852458322995
healthy,aggressive,flat,heavy,9.64,81.62035105527316,94.22837141012988
healthy,aggressive,flat,heavy,9.66,81.69547067928018,94.2081996889745
healthy,aggressive,flat,heavy,9.68,81.77028359770911,94.18800949549359
healthy,aggressive,flat,heavy,9.700000000000001,81.84479078238454,94.16780090517695
healthy,aggressive,flat,heavy,9.72,81.91899320459589,94.14757399327458
healthy,aggressive,flat,heavy,9.74,81.99289183507119,94.12732883479678
