time,speed,position,acc,soc,power,energy
12.100000000000001,6.805589450866661,41.99721454061539,0.5502763090908729,99.93518948373367,15123.532113037023,0.0259242065065527
12.200000000000001,6.860598432703531,42.68327438388574,0.5500898183687032,99.93413074940763,15245.774294896735,0.0263477002369665
12.3,6.9155886204633745,43.374833245932074,0.5499018775984365,99.9330635289415,15367.97471214083,0.026774588423414857
12.4,6.970559869345402,44.07188923286662,0.5497124888202695,99.93198782525796,15490.13304298978,0.02720486989683124
12.5,7.025512034754312,44.77444043634205,0.549521654089108,99.93090364130198,15612.248966120695,0.027638543479223482
12.600000000000001,7.080444972301764,45.48248493357222,0.5493293754745207,99.92981098004083,15734.322160670587,0.028075607983686555
12.700000000000001,7.135358537807834,46.19602078735301,0.5491356550606917,99.92870984446401,15856.35230623963,0.028516062214415435
12.8,7.190252587302472,46.915046046083255,0.5489404949463733,99.92760023758325,15978.339082894381,0.028959904966718058
12.9,7.245126977026955,47.63955874378595,0.5487438972448376,99.92648216243248,16100.282171171011,0.029407135027028363
13.0,7.299981563435338,48.36955690012948,0.5485458640838292,99.92535562206776,16222.181252078528,0.029857751172919434
13.100000000000001,7.35481620319589,49.10503852044907,0.5483463976055163,99.92422061956727,16344.036007101977,0.030311752173116713
13.200000000000001,7.409630753192534,49.84600159576832,0.5481454999664419,99.92307715803128,16465.84611820563,0.030769136787511312
13.3,7.464425070526282,50.59244410282095,0.547943173337476,99.92192524058213,16587.611267836182,0.03122990376717343
13.4,7.519199012516658,51.34436400407262,0.5477394199037648,99.92076487036415,16709.331138925907,0.031694051854365815
13.5,7.573952436703126,52.101759247742926,0.5475342418646821,99.91959605054367,16831.005414895837,0.03216157978255737
13.600000000000001,7.628685200846505,52.86462776782758,0.5473276414337799,99.91841878430897,16952.6337796589,0.032632486276436785
13.700000000000001,7.683397162930379,53.63296748412061,0.5471196208387364,99.91723307487024,17074.215917623063,0.03310677005192632
13.8,7.738088181162509,54.406776302236864,0.5469101823213085,99.91603892545956,17195.751513694464,0.03358442981619561
13.9,7.792758113976237,55.18605211363449,0.5466993281372784,99.91483633933086,17317.240253280528,0.03406546426767562
14.0,7.847406820031878,55.97079279563768,0.5464870605564045,99.91362531975987,17438.681822293063,0.03454987209607265
14.100000000000001,7.9020341582181155,56.76099621145949,0.5462733818623694,99.9124058700441,17560.075907151368,0.035037651982382415
14.200000000000001,7.956639987653388,57.556660210224834,0.5460582943527286,99.91117799350279,17681.422194785308,0.03552880259890423
14.3,8.011224167687274,58.35778262699356,0.5458418003388588,99.90994169347691,17802.72037263839,0.036023322609255296
14.4,8.065786557901864,59.164361282783744,0.5456239021459058,99.90869697332909,17923.970128670808,0.03652121066838504
14.5,8.120327018113137,59.976393984595056,0.5454046021127325,99.90744383644358,18045.171151362527,0.03702246542258956
14.600000000000001,8.174845408372324,60.79387852543229,0.5451839025918656,99.90618228622624,18166.323129716275,0.037527085509526124
14.700000000000001,8.229341588967268,61.61681268432902,0.5449618059494437,99.90491232610448,18287.42575326059,0.03803506955822781
14.8,8.283815420423783,62.4451942263714,0.5447383145651635,99.90363395952726,18408.478712052853,0.038546416189118166
14.9,8.338266763507006,63.2790209027221,0.5445134308322274,99.90234718996498,18529.481696682236,0.039061124014026005
15.0,8.392695479222734,64.11829045064438,0.5442871571572887,99.90105202090955,18650.43439827274,0.039579191636200245
15.100000000000001,8.447101428818774,64.96300059352626,0.5440594959603987,99.89974845587423,18771.336508486165,0.04010061765032486
15.200000000000001,8.50148447378627,65.81314904090489,0.5438304496749521,99.8984364983937,18892.18771952504,0.04062540064253389
15.3,8.555844475861033,66.66873348849099,0.5436000207476329,99.89711615202397,19012.98772413563,0.04115353919042655
15.4,8.61018129702487,67.52975161819347,0.5433682116383597,99.89578742034233,19133.73621561082,0.04168503186308241
15.5,8.664494799506892,68.39620109814416,0.5431350248202309,99.89445030694735,19254.432887793093,0.04221987722107666
15.600000000000001,8.718784845784839,69.26807958272265,0.5429004627794696,99.8931048154588,19375.07743507742,0.042758073816495476
15.700000000000001,8.773051298586376,70.14538471258129,0.5426645280153682,99.89175094951766,19495.669552414165,0.04329962019295142
15.8,8.827294020890399,71.02811411467033,0.542427223040233,99.89038871278603,19616.208935311995,0.04384451488559898
15.9,8.881512875928331,71.91626540226316,0.5421885503793282,99.88901810894716,19736.695279840733,0.044392756421150106
16.0,8.935707727185413,72.80983617498171,0.5419485125708199,99.88763914170531,19857.12828263425,0.04494434331788995
16.1,8.989878438401986,73.70882401882191,0.5417071121657199,99.8862518147858,19977.507640893302,0.04549927408569254
16.2,9.044024873574768,74.61322650617939,0.5414643517278288,99.88485613193494,20097.833052388374,0.046057547226036666
16.3,9.098146896958136,75.5230411958752,0.5412202338336805,99.88345209691998,20218.104215462525,0.046619161232021734
16.400000000000002,9.152244373065384,76.43826563318173,0.5409747610724829,99.88203971352908,20338.32082903419,0.04718411458838379
16.5,9.20631716666999,77.35889734984873,0.5407279360460634,99.88061898557126,20458.48259259998,0.04775240577151157
16.6,9.26036514280687,78.28493386412941,0.5404797613688095,99.87918991687638,20578.589206237488,0.048324033249462606
16.7,9.314388166773632,79.21637268080677,0.540230239667612,99.8777525112951,20698.640370608075,0.0488989954819795
16.8,9.368386104131813,80.15321129121995,0.5399793735818069,99.87630677269878,20818.635786959585,0.04947729092050615
16.900000000000002,9.422358820708125,81.09544717329076,0.5397271657631176,99.87485270497953,20938.575157129166,0.05005891800820418
17.0,9.476306182595684,82.04307779155033,0.5394736188755961,99.87339031205012,21058.45818354596,0.05064387517996935
17.1,9.53022805615524,82.99610059716585,0.5392187355955649,99.87191959784393,21178.284569233867,0.05123216086244807
17.2,9.584124308016396,83.9545130279675,0.5389625186115581,99.87044056631491,21298.05401781421,0.05182377347405402
